"locale","source_article_id","translated_file","published_url","topic_cluster","severity","finding_type","current_text","suggested_text","evidence","confidence","recommended_action","requires_url_change","requires_manual_review"
"da-DK","116","src/content/articles/da/hardware/sadan-tjekker-du-din-telefons-ip-klassificering.md","https://runcheckapp.com/da/artikler/hardware/sadan-tjekker-du-din-telefons-ip-klassificering/","Android settings and diagnostics","P2","generic_internal_link_copy","diagnostik, sensorer og android","Hvad IP67, IP68 og IP69 betyder for telefoner, hvordan du finder din enheds klassificering, og hvorfor…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","111","src/content/articles/da/hardware/sadan-tjekker-du-en-telefon-for-vandskade.md","https://runcheckapp.com/da/artikler/hardware/sadan-tjekker-du-en-telefon-for-vandskade/","Android settings and diagnostics","P2","generic_internal_link_copy","hardware, test og diagnostik","Tjek en Android-telefon for vandskade ved at undersøge væskeskadeindikatoren, USB-porten, kameraområdet…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","150","src/content/articles/da/myths/er-det-rigtigt-at-telefoner-bliver-langsommere-med-vilje.md","https://runcheckapp.com/da/artikler/myter/er-det-rigtigt-at-telefoner-bliver-langsommere-med-vilje/","slow phone and performance myths","P2","generic_internal_link_copy","ydeevne, hastighed og android","Telefoner kan blive langsommere på grund af batterialdring, tungere software, presset lagerplads, varme og…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","152","src/content/articles/da/myths/forbedrer-en-nulstilling-til-fabriksindstillinger-batteritilstanden.md","https://runcheckapp.com/da/artikler/myter/forbedrer-en-nulstilling-til-fabriksindstillinger-batteritilstanden/","battery drain and charging myths","P2","generic_internal_link_copy","batteri, tilstand og diagnostik","Metabeskrivelse: En nulstilling til fabriksindstillinger kan forbedre batteritiden på Android, hvis software…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","148","src/content/articles/da/myths/oplader-flytilstand-telefonen-hurtigere.md","https://runcheckapp.com/da/artikler/myter/oplader-flytilstand-telefonen-hurtigere/","battery drain and charging myths","P2","generic_internal_link_copy","opladning, batteri og android","Flytilstand kan få en Android-telefon til at oplade lidt hurtigere, især når signalet er svagt, eller…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","99","src/content/articles/da/network/hvad-er-en-vpn-og-pavirker-den-telefonens-hastighed.md","https://runcheckapp.com/da/artikler/netvaerk/hvad-er-en-vpn-og-pavirker-den-telefonens-hastighed/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","netværk, forbindelser og android","Metabeskrivelse: En enkel forklaring på, hvad en VPN gør på Android, hvordan den påvirker hastighed og…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","95","src/content/articles/da/network/hvorfor-mister-min-telefon-hele-tiden-wi-fi-forbindelsen.md","https://runcheckapp.com/da/artikler/netvaerk/hvorfor-mister-min-telefon-hele-tiden-wi-fi-forbindelsen/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","netværk, forbindelser og android","Den irriterende version er, når Wi-Fi virker i køkkenet, forsvinder i soveværelset, kommer tilbage i ti…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","102","src/content/articles/da/network/hvorfor-viser-telefonen-intet-signal-og-hvordan-loser-du-problemet.md","https://runcheckapp.com/da/artikler/netvaerk/hvorfor-viser-telefonen-intet-signal-og-hvordan-loser-du-problemet/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","netværk, forbindelser og android","Praktiske trin til at løse meddelelser som Intet signal, Ingen tjeneste og Kun nødopkald på Android-telefoner…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","98","src/content/articles/da/network/sadan-loser-du-problemer-med-bluetooth-forbindelsen-pa-android.md","https://runcheckapp.com/da/artikler/netvaerk/sadan-loser-du-problemer-med-bluetooth-forbindelsen-pa-android/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","netværk, forbindelser og android","Metabeskrivelse: Praktiske løsninger på Bluetooth-problemer på Android, herunder mislykket parring, lydudfald…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","96","src/content/articles/da/network/sadan-loser-du-problemer-med-wi-fi-forbindelsen-pa-android.md","https://runcheckapp.com/da/artikler/netvaerk/sadan-loser-du-problemer-med-wi-fi-forbindelsen-pa-android/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","ydeevne, hastighed og android","Metabeskrivelse: Trin-for-trin-løsninger på Wi-Fi-problemer på Android, herunder afbrudte forbindelser…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","103","src/content/articles/da/network/sadan-tester-du-netvaerkslatenstid-pa-android.md","https://runcheckapp.com/da/artikler/netvaerk/sadan-tester-du-netvaerkslatenstid-pa-android/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","netværk, forbindelser og android","Du deltager i et videoopkald, alle kan høre dig, billedet ser fint ud, og alligevel føles samtalen et halvt…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","101","src/content/articles/da/network/sadan-tjekker-du-om-din-telefon-understotter-5g.md","https://runcheckapp.com/da/artikler/netvaerk/sadan-tjekker-du-om-din-telefon-understotter-5g/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","netværk, forbindelser og android","Sådan finder du ud af, om en Android-telefon understøtter 5G, hvorfor 5G-ikonet alligevel kan mangle, og…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","100","src/content/articles/da/network/wi-fi-opkald-forklaret-hvad-det-er-og-hvornar-du-bor-bruge-det.md","https://runcheckapp.com/da/artikler/netvaerk/wi-fi-opkald-forklaret-hvad-det-er-og-hvornar-du-bor-bruge-det/","Wi-Fi, mobile network and signal strength","P2","generic_internal_link_copy","netværk, forbindelser og android","Metabeskrivelse: Sådan fungerer Wi-Fi-opkald på Android, hvornår du bør slå det til, hvad det koster, og…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","68","src/content/articles/da/performance/hvorfor-din-telefon-bliver-langsommere-efter-opdateringer.md","https://runcheckapp.com/da/artikler/ydeevne/hvorfor-din-telefon-bliver-langsommere-efter-opdateringer/","slow phone and performance","P2","generic_internal_link_copy","ydeevne, hastighed og android","Why Android phones can feel slow after updates, when it is normal, and what to do if performance does not…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"da-DK","67","src/content/articles/da/performance/kan-en-nulstilling-til-fabriksindstillinger-faktisk-gore-en-langsom-telefon-hurtigere.md","https://runcheckapp.com/da/artikler/ydeevne/kan-en-nulstilling-til-fabriksindstillinger-faktisk-gore-en-langsom-telefon-hurtigere/","slow phone and performance","P2","generic_internal_link_copy","ydeevne, hastighed og android","Du sidder og stirrer på knappen til nulstilling til fabriksindstillinger, fordi telefonen er blevet…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
